epoch,iteration,loss,acc
1,1,0.7285236120223999,0.6181139945983887
1,2,0.6257323026657104,0.7013570666313171
1,3,0.607845664024353,0.6931489706039429
1,4,0.5798112750053406,0.695428729057312
1,5,0.5934714078903198,0.6888626217842102
1,6,0.4850773215293884,0.7892064452171326
1,7,0.48716551065444946,0.7842593193054199
1,8,0.544610321521759,0.7232661843299866
1,9,0.4375326335430145,0.817010760307312
1,10,0.4569181799888611,0.8013052940368652
1,11,0.44141799211502075,0.8187387585639954
1,12,0.44795674085617065,0.8123680949211121
1,13,0.4662171006202698,0.783678412437439
1,14,0.5408312678337097,0.7373256087303162
1,15,0.43961554765701294,0.8210137486457825
1,16,0.449529230594635,0.7914152145385742
1,17,0.3906897306442261,0.8534106612205505
1,18,0.3638074994087219,0.861702024936676
1,19,0.39437785744667053,0.846084475517273
1,20,0.37098297476768494,0.8548478484153748
1,21,0.37070173025131226,0.8486523032188416
1,22,0.3844805955886841,0.8262934684753418
1,23,0.40882009267807007,0.8250024318695068
1,24,0.3636242747306824,0.8503437042236328
1,25,0.3877006769180298,0.8390869498252869
1,26,0.36506935954093933,0.8474634289741516
1,27,0.338087797164917,0.8702225089073181
1,28,0.30286353826522827,0.8886420130729675
1,29,0.3340543508529663,0.8608553409576416
1,30,0.37741154432296753,0.843900740146637
1,31,0.26891908049583435,0.9050406813621521
1,32,0.30670830607414246,0.8788682222366333
1,33,0.42819875478744507,0.8099016547203064
1,34,0.4650757610797882,0.7731763124465942
1,35,0.3601120710372925,0.8367165327072144
1,36,0.5309018492698669,0.7516290545463562
1,37,0.3654053807258606,0.855736494064331
1,38,0.3712586760520935,0.8423783779144287
1,39,0.41702601313591003,0.800452470779419
1,40,0.3435264229774475,0.8520925641059875
1,41,0.28422367572784424,0.8883769512176514
1,42,0.29299747943878174,0.8830944299697876
1,43,0.42771226167678833,0.8162986040115356
1,44,0.3769288659095764,0.8328508138656616
1,45,0.3125373423099518,0.8761752843856812
1,46,0.3868876099586487,0.8432230353355408
1,47,0.3644537329673767,0.8440008163452148
1,48,0.4213343560695648,0.8033212423324585
1,49,0.3796180486679077,0.8396421074867249
1,50,0.3334123492240906,0.8532625436782837
1,51,0.32807886600494385,0.8624696135520935
1,52,0.3228396773338318,0.8632364273071289
1,53,0.27793169021606445,0.8920261859893799
1,54,0.279885858297348,0.8841547966003418
1,55,0.2901197671890259,0.880371630191803
1,56,0.4110078513622284,0.8311728835105896
1,57,0.27728068828582764,0.8950904011726379
1,58,0.27129361033439636,0.8931920528411865
1,59,0.22242918610572815,0.9173728227615356
1,60,0.22745677828788757,0.9176722764968872
1,61,0.3007909953594208,0.8673192262649536
1,62,0.24391286075115204,0.8990602493286133
1,63,0.2630181610584259,0.8826582431793213
1,64,0.27825799584388733,0.8946014642715454
1,65,0.3480258882045746,0.8555964231491089
1,66,0.4626632034778595,0.7967836260795593
1,67,0.3103119432926178,0.8708075284957886
1,68,0.3620072305202484,0.822887659072876
1,69,0.2917768955230713,0.8830200433731079
1,70,0.31189054250717163,0.8706479072570801
1,71,0.42110568284988403,0.8147864937782288
1,72,0.2892508804798126,0.8800585269927979
1,73,0.3199836015701294,0.8586357831954956
1,74,0.35385817289352417,0.8439784049987793
1,75,0.35377925634384155,0.8492860198020935
1,76,0.41688475012779236,0.8292610049247742
1,77,0.270913690328598,0.8804886341094971
1,78,0.31453388929367065,0.8616586923599243
1,79,0.3605351448059082,0.851172924041748
1,80,0.3253490626811981,0.8584158420562744
1,81,0.2631542682647705,0.8908967971801758
1,82,0.2607923746109009,0.8967229723930359
1,83,0.32047271728515625,0.8670243620872498
1,84,0.3317376375198364,0.8486536145210266
1,85,0.26610830426216125,0.8951472640037537
1,86,0.42323753237724304,0.8354463577270508
1,87,0.5330575704574585,0.7749008536338806
1,88,0.23884399235248566,0.9085425138473511
1,89,0.3918420672416687,0.829688549041748
1,90,0.2648392617702484,0.8819277882575989
1,91,0.28295543789863586,0.8727511763572693
1,92,0.26718151569366455,0.8824484944343567
1,93,0.34896400570869446,0.848096489906311
1,94,0.35223764181137085,0.8570842742919922
1,95,0.3377958834171295,0.8704929947853088
1,96,0.2920382022857666,0.873388946056366
1,97,0.23453716933727264,0.9100472331047058
1,98,0.2646390199661255,0.8854478597640991
1,99,0.2369897961616516,0.9040539860725403
1,100,0.4134792983531952,0.8262502551078796
1,101,0.23106452822685242,0.9064067602157593
1,102,0.44173744320869446,0.8189604878425598
1,103,0.3787408769130707,0.8232008814811707
1,104,0.319024920463562,0.870104193687439
1,105,0.26151004433631897,0.894075334072113
1,106,0.26649051904678345,0.8882266879081726
1,107,0.3027060925960541,0.8839039206504822
1,108,0.26670053601264954,0.8802553415298462
1,109,0.2560559809207916,0.893372654914856
1,110,0.32750850915908813,0.8613929748535156
1,111,0.294432669878006,0.8645410537719727
1,112,0.28765130043029785,0.8747618198394775
1,113,0.2952219843864441,0.8816384077072144
1,114,0.20932598412036896,0.9138878583908081
1,115,0.34952646493911743,0.8416798710823059
1,116,0.3470399081707001,0.8327676057815552
1,117,0.29916465282440186,0.8676547408103943
1,118,0.3588307797908783,0.8249801397323608
1,119,0.26152747869491577,0.8800586462020874
1,120,0.29534292221069336,0.8655833005905151
1,121,0.3555704951286316,0.855704665184021
1,122,0.32060936093330383,0.839285671710968
1,123,0.2843526005744934,0.884198784828186
1,124,0.2631794512271881,0.8928066492080688
1,125,0.2710857689380646,0.880561113357544
1,126,0.25863930583000183,0.8908257484436035
1,127,0.26121944189071655,0.9000664949417114
1,128,0.2726626992225647,0.8756214380264282
1,129,0.3272450566291809,0.8476418852806091
1,130,0.2701880931854248,0.8886041641235352
1,131,0.27475807070732117,0.882768452167511
1,132,0.5340061187744141,0.791003406047821
1,133,0.3128266930580139,0.8509044051170349
1,134,0.28266453742980957,0.8665726780891418
1,135,0.242476224899292,0.896346390247345
1,136,0.28053709864616394,0.881974458694458
1,137,0.3394162952899933,0.8294903039932251
1,138,0.31532609462738037,0.8546226024627686
1,139,0.22970902919769287,0.9038882255554199
1,140,0.35423925518989563,0.8349858522415161
1,141,0.3129238784313202,0.8580966591835022
1,142,0.3651788830757141,0.8385850191116333
1,143,0.2556683421134949,0.8940482139587402
1,144,0.28534165024757385,0.8577173352241516
1,145,0.30659517645835876,0.8553813695907593
1,146,0.2881545126438141,0.8789716958999634
1,147,0.25434982776641846,0.914746105670929
1,148,0.25050950050354004,0.8899316787719727
1,149,0.3044818341732025,0.8617568016052246
1,150,0.3595311939716339,0.8522940874099731
1,151,0.339651882648468,0.8509179353713989
1,152,0.30429545044898987,0.8404489755630493
1,153,0.35649657249450684,0.8372081518173218
1,154,0.29701855778694153,0.850121259689331
1,155,0.2857653796672821,0.8778538703918457
1,156,0.27263909578323364,0.8723136186599731
1,157,0.40490394830703735,0.8225244879722595
1,158,0.26052576303482056,0.8837903141975403
1,159,0.2653619050979614,0.8924379348754883
1,160,0.245111346244812,0.891065776348114
1,161,0.2701883316040039,0.8855440020561218
1,162,0.2627681791782379,0.8930757641792297
1,163,0.29438188672065735,0.8744480013847351
1,164,0.348869651556015,0.819694995880127
1,165,0.4220958650112152,0.8030393123626709
1,166,0.310626745223999,0.8575536608695984
1,167,0.2704450190067291,0.8775569200515747
1,168,0.3435704708099365,0.8573887348175049
1,169,0.27900001406669617,0.871022641658783
1,170,0.24605496227741241,0.904922366142273
1,171,0.22036655247211456,0.9087595343589783
1,172,0.25166967511177063,0.8940131664276123
1,173,0.47825145721435547,0.8090575933456421
1,174,0.23147337138652802,0.9024829864501953
1,175,0.26409322023391724,0.8704241514205933
1,176,0.22331655025482178,0.9146217107772827
1,177,0.32229083776474,0.8657232522964478
1,178,0.25396105647087097,0.890488862991333
1,179,0.218987375497818,0.9142428636550903
1,180,0.2482995092868805,0.8801856637001038
1,181,0.35625940561294556,0.8277806043624878
1,182,0.21274536848068237,0.903530478477478
1,183,0.33927223086357117,0.8290438652038574
1,184,0.2043803632259369,0.9187253713607788
1,185,0.29507166147232056,0.8430289626121521
1,186,0.2850026488304138,0.8739394545555115
1,187,0.3855627179145813,0.829533576965332
1,188,0.2646527886390686,0.8925509452819824
1,189,0.293809711933136,0.8729500770568848
1,190,0.2591882348060608,0.9075219631195068
1,191,0.21520836651325226,0.9123148322105408
1,192,0.29502519965171814,0.8558676242828369
1,193,0.3467465937137604,0.834891140460968
1,194,0.3155765235424042,0.8882579207420349
1,195,0.31007513403892517,0.8662243485450745
1,196,0.23733729124069214,0.9034886360168457
1,197,0.23049795627593994,0.8942193388938904
1,198,0.2651546597480774,0.8889375925064087
1,199,0.3266158103942871,0.8378919363021851
1,200,0.2743986248970032,0.8791415691375732
1,201,0.21489404141902924,0.9196945428848267
1,202,0.2972790002822876,0.8754990100860596
1,203,0.24165618419647217,0.8935214877128601
1,204,0.3036292493343353,0.8729183077812195
1,205,0.3129650950431824,0.8590502738952637
1,206,0.21896907687187195,0.9212188124656677
1,207,0.2528377175331116,0.8761800527572632
1,208,0.32248950004577637,0.8537176847457886
1,209,0.3885215222835541,0.8269623517990112
1,210,0.3223210573196411,0.8706134557723999
1,211,0.22054000198841095,0.9040350317955017
1,212,0.256309449672699,0.887381374835968
1,213,0.32770997285842896,0.8452012538909912
1,214,0.22113457322120667,0.9064520597457886
1,215,0.21241191029548645,0.921574592590332
1,216,0.3194233477115631,0.8606956601142883
1,217,0.2636183798313141,0.8881300687789917
1,218,0.38620078563690186,0.8259729743003845
1,219,0.3248174488544464,0.8592917919158936
1,220,0.25021764636039734,0.8934247493743896
1,221,0.3086470365524292,0.8760859966278076
1,222,0.3093339502811432,0.8599733710289001
1,223,0.35527950525283813,0.8526228070259094
1,224,0.2509917914867401,0.9075530767440796
1,225,0.36252284049987793,0.8417271375656128
1,226,0.30191659927368164,0.869106650352478
1,227,0.2233070582151413,0.9071094989776611
1,228,0.4135805666446686,0.8077132105827332
1,229,0.24823345243930817,0.9018939137458801
1,230,0.21299339830875397,0.9082517027854919
1,231,0.5623087286949158,0.7627209424972534
1,232,0.2317705750465393,0.9069552421569824
1,233,0.26544612646102905,0.8935931324958801
1,234,0.31660905480384827,0.8568894863128662
1,235,0.26801687479019165,0.8880976438522339
1,236,0.5678763389587402,0.7752789855003357
1,237,0.3016909062862396,0.870180606842041
1,238,0.27172303199768066,0.8852288126945496
1,239,0.31111907958984375,0.8619576096534729
1,240,0.367645800113678,0.8510403633117676
1,241,0.25698524713516235,0.886594831943512
1,242,0.2465035766363144,0.8894339799880981
1,243,0.2537633180618286,0.8922398090362549
1,244,0.315387099981308,0.849578857421875
1,245,0.26922592520713806,0.8722764849662781
1,246,0.25940319895744324,0.8767745494842529
1,247,0.301980197429657,0.8776224851608276
1,248,0.23871415853500366,0.9061045050621033
1,249,0.29211360216140747,0.8791617155075073
1,250,0.30629825592041016,0.8668985962867737
1,251,0.25942084193229675,0.888006329536438
1,252,0.34090811014175415,0.8519803285598755
1,253,0.25710180401802063,0.8781824111938477
1,254,0.338225781917572,0.8405253887176514
1,255,0.28306344151496887,0.8865989446640015
1,256,0.32302093505859375,0.8462088704109192
1,257,0.2745552062988281,0.8805819749832153
1,258,0.3197442889213562,0.8613671064376831
1,259,0.31842857599258423,0.873752772808075
1,260,0.3480633795261383,0.8227794170379639
1,261,0.3533388376235962,0.8536087274551392
1,262,0.4546532928943634,0.8152077794075012
1,263,0.28821077942848206,0.8810837268829346
1,264,0.29330477118492126,0.8717542886734009
1,265,0.2919941544532776,0.8773512840270996
1,266,0.3208492398262024,0.8542364239692688
1,267,0.2632928490638733,0.8927619457244873
1,268,0.2588542103767395,0.8861079812049866
1,269,0.3229517936706543,0.8444410562515259
1,270,0.27706852555274963,0.8729872107505798
1,271,0.32257699966430664,0.8596440553665161
1,272,0.27001214027404785,0.886833667755127
1,273,0.299629807472229,0.8505033254623413
1,274,0.32448893785476685,0.8572182655334473
1,275,0.21788200736045837,0.9150700569152832
1,276,0.28564661741256714,0.8717097043991089
1,277,0.33612099289894104,0.8494651913642883
1,278,0.20405441522598267,0.9144822955131531
1,279,0.25764375925064087,0.8925172090530396
1,280,0.32508596777915955,0.8611934781074524
1,281,0.32285410165786743,0.8654547929763794
1,282,0.2305554747581482,0.8890761137008667
1,283,0.2843923568725586,0.8705593943595886
1,284,0.26685452461242676,0.88075852394104
1,285,0.36393705010414124,0.8460262417793274
1,286,0.2491917610168457,0.9044578075408936
1,287,0.42627769708633423,0.8130841851234436
1,288,0.21365457773208618,0.8991711735725403
1,289,0.284683495759964,0.893239438533783
1,290,0.331435889005661,0.833953857421875
1,291,0.27347439527511597,0.8768887519836426
1,292,0.2151864469051361,0.9078255891799927
1,293,0.21568281948566437,0.903277575969696
1,294,0.28046372532844543,0.9002748131752014
1,295,0.2478855550289154,0.9043542742729187
1,296,0.26261094212532043,0.8873807191848755
1,297,0.29132717847824097,0.856761634349823
1,298,0.3688328266143799,0.8206126689910889
1,299,0.5089477300643921,0.7716336846351624
1,300,0.33738258481025696,0.8361321687698364
1,301,0.2529067099094391,0.8770679235458374
1,302,0.29865479469299316,0.863459050655365
1,303,0.20883478224277496,0.9085715413093567
1,304,0.26833251118659973,0.8787519335746765
1,305,0.342884361743927,0.8618866205215454
1,306,0.2720637321472168,0.8716637492179871
1,307,0.3361002504825592,0.8485386967658997
1,308,0.33760491013526917,0.8378708958625793
1,309,0.29796379804611206,0.8816099762916565
1,310,0.315351665019989,0.844514012336731
1,311,0.2527611255645752,0.9116845726966858
1,312,0.2524219751358032,0.8851732611656189
1,313,0.28309208154678345,0.8822199106216431
1,314,0.24771246314048767,0.8864141702651978
1,315,0.3698732852935791,0.82725590467453
1,316,0.2866567075252533,0.8693886995315552
1,317,0.2934305965900421,0.8618940711021423
1,318,0.2995806634426117,0.861422598361969
1,319,0.22244206070899963,0.9087656140327454
1,320,0.30030760169029236,0.8798753023147583
1,321,0.28388217091560364,0.8694888353347778
1,322,0.2610258460044861,0.8888030052185059
1,323,0.44814303517341614,0.7913009524345398
1,324,0.2581653296947479,0.8746935129165649
1,325,0.41946107149124146,0.8035802841186523
1,326,0.211104154586792,0.9059895277023315
1,327,0.31021812558174133,0.8680367469787598
1,328,0.2648245096206665,0.8880279064178467
1,329,0.28796422481536865,0.8771369457244873
1,330,0.2095945179462433,0.9160566926002502
1,331,0.27937063574790955,0.8904057741165161
1,332,0.24898789823055267,0.8901385068893433
1,333,0.23834897577762604,0.8870236277580261
1,334,0.2652437090873718,0.8859604597091675
1,335,0.24882271885871887,0.8876147270202637
1,336,0.3302856981754303,0.8401621580123901
1,337,0.2768954634666443,0.8930608630180359
1,338,0.2387523055076599,0.8946427702903748
1,339,0.27093440294265747,0.883421003818512
1,340,0.2985333204269409,0.8444687128067017
1,341,0.1993015706539154,0.9157869219779968
1,342,0.23015572130680084,0.9040870666503906
1,343,0.2249716818332672,0.9051387310028076
1,344,0.2595875859260559,0.8939183950424194
1,345,0.4162152111530304,0.8307218551635742
1,346,0.24758943915367126,0.8935275077819824
1,347,0.25567758083343506,0.8842372894287109
1,348,0.2252119481563568,0.9014055728912354
1,349,0.20385682582855225,0.9135950207710266
1,350,0.31335991621017456,0.877593457698822
1,351,0.31371253728866577,0.866624653339386
1,352,0.31215378642082214,0.8540375828742981
1,353,0.44370052218437195,0.7958353757858276
1,354,0.30416083335876465,0.8658889532089233
1,355,0.2198692113161087,0.9069153070449829
1,356,0.2464655488729477,0.8942221403121948
1,357,0.261307954788208,0.9018594622612
1,358,0.22761143743991852,0.9155914783477783
1,359,0.2329869270324707,0.900249183177948
1,360,0.22868116199970245,0.9098606109619141
1,361,0.20493356883525848,0.9225477576255798
1,362,0.2925992012023926,0.8585362434387207
1,363,0.23658789694309235,0.9000077247619629
1,364,0.25390082597732544,0.8830510377883911
1,365,0.2942408621311188,0.8633061051368713
1,366,0.29137131571769714,0.8601986169815063
1,367,0.34336599707603455,0.8316591382026672
1,368,0.3137473165988922,0.8781581521034241
1,369,0.39077475666999817,0.8281648755073547
1,370,0.2731943726539612,0.8741240501403809
1,371,0.24115890264511108,0.8889070749282837
1,372,0.3550321161746979,0.8641332387924194
1,373,0.30931591987609863,0.8638492822647095
1,374,0.3023468554019928,0.8606706857681274
1,375,0.299140065908432,0.8686766624450684
1,376,0.19835081696510315,0.9247268438339233
1,377,0.24249213933944702,0.9062464833259583
1,378,0.24997761845588684,0.8913193941116333
1,379,0.3050172030925751,0.8578714728355408
1,380,0.23978878557682037,0.8992841243743896
1,381,0.35477885603904724,0.8440085649490356
2,382,0.4539455473423004,0.8329644203186035
2,383,0.3166288733482361,0.8705140352249146
2,384,0.28071650862693787,0.8784597516059875
2,385,0.2393568754196167,0.8906946182250977
2,386,0.1949140727519989,0.9207575917243958
2,387,0.24122728407382965,0.9078642725944519
2,388,0.36104604601860046,0.8359103202819824
2,389,0.3187324106693268,0.8618298172950745
2,390,0.23184065520763397,0.8956462740898132
2,391,0.2756832242012024,0.8748443126678467
2,392,0.22296640276908875,0.8996479511260986
2,393,0.2435247004032135,0.9042291641235352
2,394,0.2335708737373352,0.8975974917411804
2,395,0.2682640850543976,0.8925671577453613
2,396,0.2183723896741867,0.9100892543792725
2,397,0.242042675614357,0.8901798725128174
2,398,0.3798381984233856,0.8376889228820801
2,399,0.34168845415115356,0.8573521375656128
2,400,0.30791035294532776,0.8737115859985352
2,401,0.29720091819763184,0.8662088513374329
2,402,0.3507799506187439,0.8401851654052734
2,403,0.18705283105373383,0.9307821989059448
2,404,0.45383375883102417,0.8133100867271423
2,405,0.29805266857147217,0.8705877661705017
2,406,0.23760953545570374,0.8929398655891418
2,407,0.2613771855831146,0.8913052678108215
2,408,0.20328065752983093,0.9227946400642395
2,409,0.2777571976184845,0.88389652967453
2,410,0.2149282693862915,0.9156314134597778
2,411,0.3738328814506531,0.8564378023147583
2,412,0.24758954346179962,0.8871670365333557
2,413,0.21587757766246796,0.9145722389221191
2,414,0.22471854090690613,0.9050642848014832
2,415,0.2652188539505005,0.8886927366256714
2,416,0.2358461171388626,0.8905640244483948
2,417,0.27347758412361145,0.8885776996612549
2,418,0.3562655746936798,0.839773952960968
2,419,0.28474050760269165,0.8887298703193665
2,420,0.2859097123146057,0.8697032332420349
2,421,0.30555349588394165,0.8702996969223022
2,422,0.31289058923721313,0.8706378936767578
2,423,0.3243359923362732,0.8584402799606323
