epoch,iteration,loss,acc
1,1,0.7386415004730225,0.5699012875556946
1,2,0.6598719358444214,0.6499435305595398
1,3,0.6728589534759521,0.638130784034729
1,4,0.6911309957504272,0.6135422587394714
1,5,0.6146734952926636,0.6873417496681213
1,6,0.6238804459571838,0.6849611401557922
1,7,0.6162793040275574,0.6981285214424133
1,8,0.5565619468688965,0.7348983883857727
1,9,0.5674749612808228,0.7242333292961121
1,10,0.552588701248169,0.7312660217285156
1,11,0.5884181261062622,0.7042962312698364
1,12,0.5144361853599548,0.7596668004989624
1,13,0.5403112769126892,0.7598433494567871
1,14,0.5237056016921997,0.7459713220596313
1,15,0.5330177545547485,0.7392429113388062
1,16,0.5517544746398926,0.7398765087127686
1,17,0.5186557769775391,0.7612696290016174
1,18,0.5332185626029968,0.7405853271484375
1,19,0.5296504497528076,0.7343275547027588
1,20,0.491144061088562,0.7804282307624817
1,21,0.5263875722885132,0.7734090089797974
1,22,0.5098393559455872,0.7493757009506226
1,23,0.5435003638267517,0.742889404296875
1,24,0.4141000807285309,0.8268305063247681
1,25,0.5687981247901917,0.7366047501564026
1,26,0.47347766160964966,0.7715410590171814
1,27,0.4425114095211029,0.8103979825973511
1,28,0.44136306643486023,0.7988124489784241
1,29,0.4971604347229004,0.7732852697372437
1,30,0.5131241083145142,0.7588011622428894
1,31,0.4361231327056885,0.793125569820404
1,32,0.40987879037857056,0.8177086710929871
1,33,0.3733792006969452,0.8487659692764282
1,34,0.5058479905128479,0.7547839879989624
1,35,0.37792497873306274,0.8482255935668945
1,36,0.38476499915122986,0.8391504287719727
1,37,0.3919985294342041,0.8269738554954529
1,38,0.4720112979412079,0.784446120262146
1,39,0.36963239312171936,0.8465362191200256
1,40,0.3836297392845154,0.8310045599937439
1,41,0.4549795985221863,0.79869145154953
1,42,0.38151055574417114,0.8354518413543701
1,43,0.3872906267642975,0.8259276151657104
1,44,0.4083836078643799,0.816952645778656
1,45,0.4254552721977234,0.8175625801086426
1,46,0.40254563093185425,0.8138273358345032
1,47,0.4054611325263977,0.813446044921875
1,48,0.3395187258720398,0.8693752288818359
1,49,0.46450456976890564,0.7972008585929871
1,50,0.38579005002975464,0.8305290937423706
1,51,0.3538345396518707,0.8538658618927002
1,52,0.37356293201446533,0.8370823860168457
1,53,0.30002614855766296,0.8771789073944092
1,54,0.4020652770996094,0.824761688709259
1,55,0.41919827461242676,0.819420337677002
1,56,0.3679713010787964,0.8367632031440735
1,57,0.3139379620552063,0.8856257200241089
1,58,0.300855815410614,0.8831565976142883
1,59,0.37891408801078796,0.8451153635978699
1,60,0.3151663541793823,0.8670142889022827
1,61,0.4396821856498718,0.8043242692947388
1,62,0.3603954017162323,0.8291738629341125
1,63,0.3268137276172638,0.8648014068603516
1,64,0.3318672180175781,0.8607450723648071
1,65,0.35622039437294006,0.8338145017623901
1,66,0.34558019042015076,0.8595007658004761
1,67,0.449494868516922,0.8198815584182739
1,68,0.381559818983078,0.8446933031082153
1,69,0.3980005085468292,0.8214330077171326
1,70,0.274699866771698,0.8925285935401917
1,71,0.30951815843582153,0.8644707202911377
1,72,0.35841497778892517,0.8477907180786133
1,73,0.4097978472709656,0.816824734210968
1,74,0.4408169090747833,0.837395429611206
1,75,0.36550095677375793,0.8411819338798523
1,76,0.489865779876709,0.8297771215438843
1,77,0.32884374260902405,0.8704133033752441
1,78,0.4565196633338928,0.7923978567123413
1,79,0.2994999587535858,0.8733490705490112
1,80,0.3865619897842407,0.81480473279953
1,81,0.3272325396537781,0.875847339630127
1,82,0.3900381028652191,0.8438547253608704
1,83,0.3335089385509491,0.8591280579566956
1,84,0.505099356174469,0.7894384264945984
1,85,0.37915289402008057,0.8538848757743835
1,86,0.32579100131988525,0.8595303893089294
1,87,0.25237151980400085,0.8984989523887634
1,88,0.41721847653388977,0.8326404094696045
1,89,0.33384254574775696,0.8483249545097351
1,90,0.350646436214447,0.8422708511352539
1,91,0.3120019733905792,0.868675172328949
1,92,0.3319857716560364,0.8554984331130981
1,93,0.3742803931236267,0.8423371911048889
1,94,0.3056807816028595,0.881134569644928
1,95,0.31275680661201477,0.8544723987579346
1,96,0.3361580967903137,0.8548985123634338
1,97,0.3238053321838379,0.8681070804595947
1,98,0.3533703088760376,0.8360286951065063
1,99,0.3116384744644165,0.8645586371421814
1,100,0.30994871258735657,0.8735830783843994
1,101,0.2847408056259155,0.8840919137001038
1,102,0.28910529613494873,0.8800538182258606
1,103,0.2533687651157379,0.9048026204109192
1,104,0.34763818979263306,0.845726728439331
1,105,0.4394861161708832,0.821610152721405
1,106,0.36980074644088745,0.8486657738685608
1,107,0.3321368992328644,0.8638506531715393
1,108,0.3823651671409607,0.8212382793426514
1,109,0.36775726079940796,0.8407471179962158
1,110,0.32794472575187683,0.8559474349021912
1,111,0.45375072956085205,0.7907133102416992
1,112,0.3737225830554962,0.8444430232048035
1,113,0.4050394594669342,0.8522792458534241
1,114,0.4285014271736145,0.8254022002220154
1,115,0.2385915368795395,0.9050650000572205
1,116,0.33907875418663025,0.8322644233703613
1,117,0.47320157289505005,0.8140236139297485
1,118,0.32600706815719604,0.8482310771942139
1,119,0.3177700340747833,0.8628706932067871
1,120,0.24509674310684204,0.9061795473098755
1,121,0.26110416650772095,0.8972051739692688
1,122,0.292249858379364,0.8710564374923706
1,123,0.31372201442718506,0.864599883556366
1,124,0.30201849341392517,0.8713303804397583
1,125,0.3652017116546631,0.8546746969223022
1,126,0.39123496413230896,0.8104615807533264
1,127,0.33465102314949036,0.8613287210464478
1,128,0.32271018624305725,0.8735370635986328
1,129,0.27484220266342163,0.8827387094497681
1,130,0.3812592923641205,0.8254488706588745
1,131,0.40958860516548157,0.823016881942749
1,132,0.3703678250312805,0.8398382663726807
1,133,0.29619258642196655,0.8736878037452698
1,134,0.3296763598918915,0.8758257031440735
1,135,0.36155885457992554,0.854963481426239
1,136,0.2857297360897064,0.8839870095252991
1,137,0.2922147810459137,0.8855668902397156
1,138,0.3367772698402405,0.8505350947380066
1,139,0.309917151927948,0.8671765327453613
1,140,0.4060072898864746,0.8253344893455505
1,141,0.37767264246940613,0.8344590663909912
1,142,0.4239337146282196,0.8222446441650391
1,143,0.33070117235183716,0.8555409908294678
1,144,0.3580150306224823,0.8509902358055115
1,145,0.28065282106399536,0.8744155764579773
1,146,0.2705640196800232,0.8924711346626282
1,147,0.4851793944835663,0.781632661819458
1,148,0.2867392301559448,0.8758249282836914
1,149,0.4430527687072754,0.8047746419906616
1,150,0.37273797392845154,0.829187273979187
1,151,0.3268122673034668,0.8632384538650513
1,152,0.37060800194740295,0.82464599609375
1,153,0.33908581733703613,0.8443782925605774
1,154,0.3099346160888672,0.8701421618461609
1,155,0.3086245357990265,0.8632290363311768
1,156,0.3692910075187683,0.8402859568595886
1,157,0.2767382860183716,0.8779153227806091
1,158,0.3914494812488556,0.8137496709823608
1,159,0.29646557569503784,0.8780154585838318
1,160,0.34448522329330444,0.8356654644012451
1,161,0.33461353182792664,0.8462359309196472
1,162,0.4097333252429962,0.7990695238113403
1,163,0.3669707775115967,0.8404990434646606
1,164,0.3054891526699066,0.8792550563812256
1,165,0.3292118310928345,0.8590840697288513
1,166,0.3468659222126007,0.8418184518814087
1,167,0.3166293501853943,0.8563423752784729
1,168,0.45037642121315,0.8136096596717834
1,169,0.23507274687290192,0.9091139435768127
1,170,0.3000763952732086,0.8707432746887207
1,171,0.3071885406970978,0.862030029296875
1,172,0.28517937660217285,0.8820258975028992
1,173,0.2887991964817047,0.8825371861457825
1,174,0.3434779942035675,0.8317964673042297
1,175,0.3212989568710327,0.8591726422309875
1,176,0.27460959553718567,0.8715663552284241
1,177,0.2522628605365753,0.8967946171760559
1,178,0.3430548906326294,0.8472909927368164
1,179,0.31356754899024963,0.8604826927185059
1,180,0.36889907717704773,0.8411211967468262
1,181,0.41283681988716125,0.802748441696167
1,182,0.24320444464683533,0.8953872919082642
1,183,0.2677382826805115,0.8894345760345459
1,184,0.3523075580596924,0.8605746030807495
1,185,0.32232674956321716,0.8692688941955566
1,186,0.30847615003585815,0.8615572452545166
1,187,0.3070109486579895,0.860237181186676
1,188,0.2789508104324341,0.876417338848114
